Povpreène meseène plaèe po: SKD DEJAVNOST, OBÈINE, MESEC, MERITVE ,;;;;;
PLAÈE;;;;;
;;;;;
 ; ;; ;Plaèa za mesec [EUR]; 
 ; ;; ;Bruto plaèa;Neto plaèa
SKD Dejavnost - SKUPAJ;;;;;
 ;Ajdovšèina;Leto;Mesec;;
 ; ;2013;Januar;1333.92;909.20
 ; ;2013;Julij;1328.62;905.15
 ; ;2014;Januar;1337.50;906.10
 ; ;2014;Julij;1325.09;911.91
 ; ;2015;Januar;1326.17;912.65
 ; ;2015;Julij;1327.28;899.77
 ;Domžale;;;;
 ; ;2007;Januar;1220.56;800.90
 ; ;2007;Julij;1227.15;803.30
 ; ;2008;Januar;1248.71;823.02
 ; ;2008;Julij;1295.01;846.47
 ; ;2009;Januar;1318.13;862.68
 ; ;2009;Julij;1332.47;873.02
 ; ;2010;Januar;1365.07;893.66
 ; ;2010;Julij;1424.70;931.89
 ; ;2011;Januar;1386.95;913.90
 ; ;2011;Julij;1401.71;923.39
 ; ;2012;Januar;1426.94;939.34
 ; ;2012;Julij;1443.14;953.48
 ; ;2013;Januar;1438.27;951.94
 ; ;2013;Julij;1435.08;950.98
 ; ;2014;Januar;1440.02;951.80
 ; ;2014;Julij;1420.61;943.23
 ; ;2015;Januar;1407.88;934.57
 ; ;2015;Julij;1410.16;935.41
 ;Dornava;;;;
 ; ;2007;Januar;1117.95;762.70
 ; ;2007;Julij;1117.11;757.96
 ; ;2008;Januar;1132.31;775.20
 ; ;2008;Julij;1171.13;797.91
 ; ;2009;Januar;1361.64;912.19
 ; ;2009;Julij;1317.18;888.73
 ; ;2010;Januar;1323.29;892.82
 ; ;2010;Julij;1303.11;881.51
 ; ;2011;Januar;1338.21;902.10
 ; ;2011;Julij;1282.32;867.49
 ; ;2012;Januar;1315.27;891.51
 ; ;2012;Julij;1298.84;883.05
 ; ;2013;Januar;1283.88;876.97
 ; ;2013;Julij;1303.06;888.88
 ; ;2014;Januar;1318.36;895.29
 ; ;2014;Julij;1351.97;918.05
 ; ;2015;Januar;1354.99;917.86
 ; ;2015;Julij;1350.89;914.49
 ;Dravograd;;;;
 ; ;2007;Januar;1093.38;730.84
 ; ;2007;Julij;1141.38;755.45
 ; ;2008;Januar;1148.67;769.16
 ; ;2008;Julij;1329.02;868.71
 ; ;2009;Januar;1215.62;811.54
 ; ;2009;Julij;1227.27;817.34
 ; ;2010;Januar;1260.46;838.89
 ; ;2010;Julij;1279.91;853.28
 ; ;2011;Januar;1280.27;853.82
 ; ;2011;Julij;1277.44;852.01
 ; ;2012;Januar;1291.40;861.82
 ; ;2012;Julij;1295.40;866.03
 ; ;2013;Januar;1313.48;879.61
 ; ;2013;Julij;1312.62;879.88
 ; ;2014;Januar;1373.50;913.47
 ; ;2014;Julij;1389.61;924.25
 ; ;2015;Januar;1313.37;880.01
 ; ;2015;Julij;1363.89;906.71
 ;Duplek;;;;
 ; ;2007;Januar;1106.58;744.05
 ; ;2007;Julij;1053.43;705.78
 ; ;2008;Januar;1070.84;721.94
 ; ;2008;Julij;1173.95;787.56
 ; ;2009;Januar;1227.33;818.67
 ; ;2009;Julij;1207.51;805.12
 ; ;2010;Januar;1224.41;815.72
 ; ;2010;Julij;1232.64;824.80
 ; ;2011;Januar;1248.74;840.17
 ; ;2011;Julij;1210.59;817.59
 ; ;2012;Januar;1238.68;832.58
 ; ;2012;Julij;1215.79;824.27
 ; ;2013;Januar;1244.86;843.57
 ; ;2013;Julij;1215.28;826.25
 ; ;2014;Januar;1269.13;857.98
 ; ;2014;Julij;1225.34;830.28
 ; ;2015;Januar;1217.30;823.13
 ; ;2015;Julij;1221.70;827.92
 ;Gorenja vas - Poljane;;;;
 ; ;2007;Januar;1114.83;753.36
 ; ;2007;Julij;1149.69;773.10
 ; ;2008;Januar;1193.24;804.31
 ; ;2008;Julij;1280.15;855.76
 ; ;2009;Januar;1275.97;846.75
 ; ;2009;Julij;1286.39;859.02
 ; ;2010;Januar;1396.94;927.07
 ; ;2010;Julij;1375.91;918.46
 ; ;2011;Januar;1425.82;955.83
 ; ;2011;Julij;1399.87;938.20
 ; ;2012;Januar;1398.15;936.42
 ; ;2012;Julij;1396.44;940.04
 ; ;2013;Januar;1393.31;939.43
 ; ;2013;Julij;1406.69;944.98
 ; ;2014;Januar;1473.58;980.34
 ; ;2014;Julij;1449.49;970.47
 ; ;2015;Januar;1437.59;961.83
 ; ;2015;Julij;1447.65;965.14
 ;Gorišnica;;;;
 ; ;2007;Januar;992.19;675.49
 ; ;2007;Julij;1022.16;693.58
 ; ;2008;Januar;1052.84;717.39
 ; ;2008;Julij;1140.24;767.41
 ; ;2009;Januar;1205.93;808.14
 ; ;2009;Julij;1157.36;781.36
 ; ;2010;Januar;1147.92;772.23
 ; ;2010;Julij;1197.83;805.86
 ; ;2011;Januar;1227.56;825.99
 ; ;2011;Julij;1227.01;826.71
 ; ;2012;Januar;1222.21;822.55
 ; ;2012;Julij;1143.87;775.90
 ; ;2013;Januar;1190.01;807.89
 ; ;2013;Julij;1164.93;790.81
 ; ;2014;Januar;1239.17;838.95
 ; ;2014;Julij;1245.17;840.52
 ; ;2015;Januar;1224.39;827.77
 ; ;2015;Julij;1242.76;837.12
 ;Gorje;;;;
 ; ;2007;Januar;1069.35;723.80
 ; ;2007;Julij;1097.25;738.21
 ; ;2008;Januar;1148.25;769.00
 ; ;2008;Julij;1220.19;807.25
 ; ;2009;Januar;1208.50;804.79
 ; ;2009;Julij;1236.83;822.57
 ; ;2010;Januar;1284.99;851.63
 ; ;2010;Julij;1318.80;869.89
 ; ;2011;Januar;1291.16;863.13
 ; ;2011;Julij;1343.41;895.62
 ; ;2012;Januar;1362.37;905.48
 ; ;2012;Julij;1319.35;882.94
 ; ;2013;Januar;1329.55;890.61
 ; ;2013;Julij;1312.51;880.13
 ; ;2014;Januar;1311.76;879.12
 ; ;2014;Julij;1328.02;889.91
 ; ;2015;Januar;1298.86;870.10
 ; ;2015;Julij;1341.96;895.91
 ;Gornja Radgona;;;;
 ; ;2007;Januar;1067.98;721.08
 ; ;2007;Julij;1040.25;701.77
 ; ;2008;Januar;1126.19;761.17
 ; ;2008;Julij;1179.69;787.00
 ; ;2009;Januar;1193.21;797.39
 ; ;2009;Julij;1216.63;811.29
 ; ;2010;Januar;1224.10;812.82
 ; ;2010;Julij;1270.19;846.25
 ; ;2011;Januar;1258.51;840.05
 ; ;2011;Julij;1258.09;838.15
 ; ;2012;Januar;1281.89;854.15
 ; ;2012;Julij;1291.43;861.09
 ; ;2013;Januar;1283.86;861.05
 ; ;2013;Julij;1328.21;888.96
 ; ;2014;Januar;1331.12;890.27
 ; ;2014;Julij;1370.06;910.88
 ; ;2015;Januar;1383.23;923.70
 ; ;2015;Julij;1377.55;919.08
 ;Gornji Grad;;;;
 ; ;2007;Januar;983.27;669.11
 ; ;2007;Julij;1016.49;688.02
 ; ;2008;Januar;1031.17;704.81
 ; ;2008;Julij;1128.66;764.89
 ; ;2009;Januar;1155.58;781.48
 ; ;2009;Julij;1149.25;777.81
 ; ;2010;Januar;1159.73;781.29
 ; ;2010;Julij;1204.31;816.51
 ; ;2011;Januar;1209.05;817.66
 ; ;2011;Julij;1188.55;810.23
 ; ;2012;Januar;1218.24;830.97
 ; ;2012;Julij;1165.07;796.97
 ; ;2013;Januar;1272.65;868.27
 ; ;2013;Julij;1243.97;853.31
 ; ;2014;Januar;1248.65;857.88
 ; ;2014;Julij;1226.62;844.69
 ; ;2015;Januar;1291.83;878.52
 ; ;2015;Julij;1272.57;867.19
 ;Gornji Petrovci;;;;
 ; ;2007;Januar;761.38;535.66
 ; ;2007;Julij;766.79;539.32
 ; ;2008;Januar;767.53;549.60
 ; ;2008;Julij;831.07;584.86
 ; ;2009;Januar;1056.26;727.78
 ; ;2009;Julij;1015.13;701.83
 ; ;2010;Januar;1043.22;716.78
 ; ;2010;Julij;1119.57;772.05
 ; ;2011;Januar;1085.86;749.22
 ; ;2011;Julij;1111.29;762.35
 ; ;2012;Januar;1134.85;780.57
 ; ;2012;Julij;1104.65;762.97
 ; ;2013;Januar;1140.45;786.19
 ; ;2013;Julij;1128.30;779.94
 ; ;2014;Januar;1228.91;846.16
 ; ;2014;Julij;1127.37;776.17
 ; ;2015;Januar;1123.64;769.31
 ; ;2015;Julij;1147.99;785.03
 ;Grad;;;;
 ; ;2007;Januar;1016.91;704.29
 ; ;2007;Julij;1027.16;698.12
 ; ;2008;Januar;1047.76;718.89
 ; ;2008;Julij;1110.37;757.07
 ; ;2009;Januar;1488.52;993.28
 ; ;2009;Julij;1369.48;919.04
 ; ;2010;Januar;1524.03;1008.95
 ; ;2010;Julij;1488.45;997.16
 ; ;2011;Januar;1556.01;1047.41
 ; ;2011;Julij;1508.33;1008.60
 ; ;2012;Januar;1505.62;1002.03
 ; ;2012;Julij;1467.75;990.74
 ; ;2013;Januar;1541.76;1041.27
 ; ;2013;Julij;1452.41;982.81
 ; ;2014;Januar;1504.82;1009.61
 ; ;2014;Julij;1339.15;910.34
 ; ;2015;Januar;1394.49;944.42
 ; ;2015;Julij;1279.68;870.36
 ;Grosuplje;;;;
 ; ;2007;Januar;1210.47;783.24
 ; ;2007;Julij;1225.84;805.81
 ; ;2008;Januar;1388.60;902.24
 ; ;2008;Julij;1307.16;856.91
 ; ;2009;Januar;1339.34;880.90
 ; ;2009;Julij;1319.80;872.20
 ; ;2010;Januar;1352.82;895.92
 ; ;2010;Julij;1385.48;912.82
 ; ;2011;Januar;1363.88;906.20
 ; ;2011;Julij;1364.98;907.06
 ; ;2012;Januar;1375.78;914.61
 ; ;2012;Julij;1375.42;911.85
 ; ;2013;Januar;1373.64;916.14
 ; ;2013;Julij;1364.93;911.55
 ; ;2014;Januar;1376.97;925.01
 ; ;2014;Julij;1389.76;924.32
 ; ;2015;Januar;1388.18;920.11
 ; ;2015;Julij;1419.14;940.99
 ;Hajdina;;;;
 ; ;2007;Januar;1059.46;702.65
 ; ;2007;Julij;1111.72;731.37
 ; ;2008;Januar;1218.70;806.84
 ; ;2008;Julij;1282.27;838.42
 ; ;2009;Januar;1210.60;802.54
 ; ;2009;Julij;1156.26;768.94
 ; ;2010;Januar;1103.46;740.43
 ; ;2010;Julij;1150.70;775.60
 ; ;2011;Januar;1130.49;755.58
 ; ;2011;Julij;1133.57;770.88
 ; ;2012;Januar;1059.48;725.96
 ; ;2012;Julij;1023.09;702.51
 ; ;2013;Januar;1058.25;728.55
 ; ;2013;Julij;1081.98;741.89
 ; ;2014;Januar;1065.88;732.78
 ; ;2014;Julij;1092.63;745.06
 ; ;2015;Januar;1034.20;701.67
 ; ;2015;Julij;1007.39;690.47
 ;Hoèe - Slivnica;;;;
 ; ;2007;Januar;1185.45;788.61
 ; ;2007;Julij;1178.35;784.17
 ; ;2008;Januar;1258.70;833.04
 ; ;2008;Julij;1297.12;851.65
 ; ;2009;Januar;1302.80;858.82
 ; ;2009;Julij;1286.27;852.13
 ; ;2010;Januar;1307.71;864.46
 ; ;2010;Julij;1334.57;883.45
 ; ;2011;Januar;1335.88;884.73
 ; ;2011;Julij;1350.78;896.26
 ; ;2012;Januar;1400.91;923.23
 ; ;2012;Julij;1376.86;909.39
 ; ;2013;Januar;1393.64;926.49
 ; ;2013;Julij;1346.90;899.61
 ; ;2014;Januar;1418.19;937.96
 ; ;2014;Julij;1408.72;935.37
 ; ;2015;Januar;1415.13;936.93
 ; ;2015;Julij;1413.79;935.31
 ;Hodoš;;;;
 ; ;2007;Januar;1038.01;700.63
 ; ;2007;Julij;1399.84;942.76
 ; ;2008;Januar;1232.08;767.56
 ; ;2008;Julij;1097.60;732.25
 ; ;2009;Januar;1136.22;761.72
 ; ;2009;Julij;1119.11;806.68
 ; ;2010;Januar;1176.32;777.00
 ; ;2010;Julij;1201.84;794.95
 ; ;2011;Januar;1370.62;892.54
 ; ;2011;Julij;1202.87;823.20
 ; ;2012;Januar;1129.50;774.36
 ; ;2012;Julij;1173.25;793.92
 ; ;2013;Januar;1271.86;860.93
 ; ;2013;Julij;1152.75;789.33
 ; ;2014;Januar;1126.58;770.67
 ; ;2014;Julij;1094.00;743.80
 ; ;2015;Januar;1283.55;850.18
 ; ;2015;Julij;1484.70;974.50
 ;Horjul;;;;
 ; ;2007;Januar;1156.95;774.05
 ; ;2007;Julij;1155.33;773.62
 ; ;2008;Januar;1210.57;809.89
 ; ;2008;Julij;1260.97;833.34
 ; ;2009;Januar;1247.56;827.36
 ; ;2009;Julij;1228.71;819.89
 ; ;2010;Januar;1249.61;836.24
 ; ;2010;Julij;1362.37;907.20
 ; ;2011;Januar;1377.12;915.73
 ; ;2011;Julij;1344.60;898.42
 ; ;2012;Januar;1354.88;905.14
 ; ;2012;Julij;1414.18;951.75
 ; ;2013;Januar;1389.65;932.79
 ; ;2013;Julij;1303.88;884.49
 ; ;2014;Januar;1400.23;936.96
 ; ;2014;Julij;1414.30;945.85
 ; ;2015;Januar;1440.06;957.80
 ; ;2015;Julij;1443.28;962.46
 ;Hrastnik;;;;
 ; ;2007;Januar;1049.32;703.92
 ; ;2007;Julij;1042.02;699.05
 ; ;2008;Januar;1111.00;749.42
 ; ;2008;Julij;1154.34;768.03
 ; ;2009;Januar;1176.43;781.79
 ; ;2009;Julij;1192.96;797.94
 ; ;2010;Januar;1200.34;801.86
 ; ;2010;Julij;1232.43;823.58
 ; ;2011;Januar;1270.54;851.05
 ; ;2011;Julij;1283.18;859.69
 ; ;2012;Januar;1354.24;905.04
 ; ;2012;Julij;1269.61;852.10
 ; ;2013;Januar;1331.02;895.66
 ; ;2013;Julij;1318.22;886.24
 ; ;2014;Januar;1325.99;890.53
 ; ;2014;Julij;1310.75;880.54
 ; ;2015;Januar;1297.03;870.88
 ; ;2015;Julij;1352.70;906.49
 ;Hrpelje - Kozina;;;;
 ; ;2007;Januar;1191.31;790.97
 ; ;2007;Julij;1145.28;767.61
 ; ;2008;Januar;1168.64;777.39
 ; ;2008;Julij;1186.15;793.71
 ; ;2009;Januar;1213.50;810.91
 ; ;2009;Julij;1245.64;829.88
 ; ;2010;Januar;1237.96;827.01
 ; ;2010;Julij;1300.45;866.17
 ; ;2011;Januar;1310.54;873.62
 ; ;2011;Julij;1309.59;872.58
 ; ;2012;Januar;1332.85;889.69
 ; ;2012;Julij;1308.12;875.18
 ; ;2013;Januar;1325.34;891.19
 ; ;2013;Julij;1299.29;874.67
 ; ;2014;Januar;1326.74;889.07
 ; ;2014;Julij;1341.41;900.21
 ; ;2015;Januar;1355.44;906.66
 ; ;2015;Julij;1395.57;930.63
 ;Idrija;;;;
 ; ;2007;Januar;1218.90;802.82
 ; ;2007;Julij;1194.34;789.25
 ; ;2008;Januar;1261.88;832.32
 ; ;2008;Julij;1312.82;861.63
 ; ;2009;Januar;1228.16;816.47
 ; ;2009;Julij;1256.07;834.72
 ; ;2010;Januar;1358.26;891.15
 ; ;2010;Julij;1418.23;930.11
 ; ;2011;Januar;1382.57;914.20
 ; ;2011;Julij;1410.66;927.69
 ; ;2012;Januar;1433.72;945.08
 ; ;2012;Julij;1452.30;952.78
 ; ;2013;Januar;1447.81;960.51
 ; ;2013;Julij;1520.78;995.22
 ; ;2014;Januar;1676.72;1083.90
 ; ;2014;Julij;1521.52;996.99
 ; ;2015;Januar;1575.15;1010.15
 ; ;2015;Julij;1560.09;1016.60
 ;Ig;;;;
 ; ;2007;Januar;1174.11;784.05
 ; ;2007;Julij;1217.91;809.36
 ; ;2008;Januar;1266.99;847.13
 ; ;2008;Julij;1303.38;861.44
 ; ;2009;Januar;1360.97;896.79
 ; ;2009;Julij;1382.94;909.85
 ; ;2010;Januar;1388.53;919.16
 ; ;2010;Julij;1433.81;945.09
 ; ;2011;Januar;1412.83;938.60
 ; ;2011;Julij;1433.19;950.80
 ; ;2012;Januar;1422.93;942.72
 ; ;2012;Julij;1402.38;933.07
 ; ;2013;Januar;1413.57;945.00
 ; ;2013;Julij;1387.44;932.33
 ; ;2014;Januar;1386.30;930.71
 ; ;2014;Julij;1381.70;921.83
 ; ;2015;Januar;1342.70;902.12
 ; ;2015;Julij;1366.53;913.55
 ;Ilirska Bistrica;;;;
 ; ;2007;Januar;1049.43;710.32
 ; ;2007;Julij;1099.20;736.00
 ; ;2008;Januar;1113.22;747.01
 ; ;2008;Julij;1183.98;789.85
 ; ;2009;Januar;1231.37;824.07
 ; ;2009;Julij;1261.24;841.60
 ; ;2010;Januar;1248.58;837.15
 ; ;2010;Julij;1303.46;872.16
 ; ;2011;Januar;1291.98;867.05
 ; ;2011;Julij;1356.81;902.51
 ; ;2012;Januar;1335.16;893.27
 ; ;2012;Julij;1318.11;884.64
 ; ;2013;Januar;1316.39;889.19
 ; ;2013;Julij;1337.76;900.89
 ; ;2014;Januar;1335.04;907.91
 ; ;2014;Julij;1346.57;903.67
 ; ;2015;Januar;1346.24;907.30
 ; ;2015;Julij;1353.47;911.00
 ;Ivanèna Gorica;;;;
 ; ;2007;Januar;1132.22;749.93
 ; ;2007;Julij;1185.19;780.91
 ; ;2008;Januar;1256.96;825.45
 ; ;2008;Julij;1280.57;839.08
 ; ;2009;Januar;1210.23;808.33
 ; ;2009;Julij;1217.80;808.40
 ; ;2010;Januar;1245.10;824.66
 ; ;2010;Julij;1313.64;873.13
 ; ;2011;Januar;1509.13;908.15
 ; ;2011;Julij;1375.53;909.06
 ; ;2012;Januar;1695.53;1067.22
 ; ;2012;Julij;1285.71;860.86
 ; ;2013;Januar;1662.24;1063.71
 ; ;2013;Julij;1414.16;941.16
 ; ;2014;Januar;1848.77;1150.22
 ; ;2014;Julij;1451.84;959.14
 ; ;2015;Januar;1868.46;1157.42
 ; ;2015;Julij;1459.89;963.65
 ;Izola;;;;
 ; ;2007;Januar;1175.00;772.10
 ; ;2007;Julij;1140.38;752.24
 ; ;2008;Januar;1172.15;775.37
 ; ;2008;Julij;1224.13;806.60
 ; ;2009;Januar;1315.80;855.18
 ; ;2009;Julij;1348.96;875.20
 ; ;2010;Januar;1374.43;894.51
 ; ;2010;Julij;1407.95;913.60
 ; ;2011;Januar;1413.30;921.27
 ; ;2011;Julij;1433.62;929.85
 ; ;2012;Januar;1429.21;932.27
 ; ;2012;Julij;1435.58;936.60
 ; ;2013;Januar;1474.72;965.69
 ; ;2013;Julij;1445.77;949.99
 ; ;2014;Januar;1503.00;984.72
 ; ;2014;Julij;1482.61;967.39
 ; ;2015;Januar;1467.71;959.15
 ; ;2015;Julij;1461.42;957.54
 ;Jesenice;;;;
 ; ;2007;Januar;1191.94;785.70
 ; ;2007;Julij;1190.83;787.05
 ; ;2008;Januar;1243.35;823.18
 ; ;2008;Julij;1271.00;838.56
 ; ;2009;Januar;1339.28;878.37
 ; ;2009;Julij;1381.06;903.74
 ; ;2010;Januar;1404.17;919.60
 ; ;2010;Julij;1426.74;935.78
 ; ;2011;Januar;1434.94;941.68
 ; ;2011;Julij;1460.85;955.22
 ; ;2012;Januar;1496.49;979.23
 ; ;2012;Julij;1470.78;965.34
 ; ;2013;Januar;1466.54;969.31
 ; ;2013;Julij;1479.04;974.27
 ; ;2014;Januar;1505.60;992.22
 ; ;2014;Julij;1530.06;1001.50
 ; ;2015;Januar;1522.78;996.68
 ; ;2015;Julij;1532.93;1000.94
 ;Jezersko;;;;
 ; ;2007;Januar;1338.78;863.85
 ; ;2007;Julij;1126.31;740.86
 ; ;2008;Januar;1181.23;779.23
 ; ;2008;Julij;1210.30;776.87
 ; ;2009;Januar;1243.18;806.67
 ; ;2009;Julij;1273.15;817.03
 ; ;2010;Januar;1226.68;806.46
 ; ;2010;Julij;1272.88;841.27
 ; ;2011;Januar;1357.21;901.92
 ; ;2011;Julij;1141.27;784.34
 ; ;2012;Januar;1150.17;789.04
 ; ;2012;Julij;1253.14;853.08
 ; ;2013;Januar;1260.67;860.19
 ; ;2013;Julij;1410.08;940.49
 ; ;2014;Januar;1400.04;934.94
 ; ;2014;Julij;1432.03;950.37
 ; ;2015;Januar;1475.24;967.95
 ; ;2015;Julij;1610.43;1040.79
 ;Juršinci;;;;
 ; ;2007;Januar;1230.32;829.14
 ; ;2007;Julij;1257.64;827.31
 ; ;2008;Januar;1246.48;841.16
 ; ;2008;Julij;1330.19;889.36
 ; ;2009;Januar;1340.16;888.76
 ; ;2009;Julij;1326.74;885.30
 ; ;2010;Januar;1338.89;889.72
 ; ;2010;Julij;1384.46;881.11
 ; ;2011;Januar;1385.85;921.05
 ; ;2011;Julij;1367.81;914.00
 ; ;2012;Januar;1348.86;899.24
 ; ;2012;Julij;1229.48;830.91
 ; ;2013;Januar;1251.41;846.61
 ; ;2013;Julij;1206.44;823.38
 ; ;2014;Januar;1252.92;847.88
 ; ;2014;Julij;1296.22;885.04
 ; ;2015;Januar;1320.75;890.09
 ; ;2015;Julij;1220.07;835.91
 ;Kamnik;;;;
 ; ;2007;Januar;1079.14;723.48
 ; ;2007;Julij;1104.87;738.51
 ; ;2008;Januar;1142.56;766.17
 ; ;2008;Julij;1203.46;800.60
 ; ;2009;Januar;1241.59;826.25
 ; ;2009;Julij;1260.39;832.72
 ; ;2010;Januar;1306.36;864.40
 ; ;2010;Julij;1345.89;889.51
 ; ;2011;Januar;1329.33;885.60
 ; ;2011;Julij;1339.81;887.04
 ; ;2012;Januar;1347.56;897.65
 ; ;2012;Julij;1329.70;885.15
 ; ;2013;Januar;1326.05;888.38
 ; ;2013;Julij;1332.30;890.11
 ; ;2014;Januar;1338.79;896.14
 ; ;2014;Julij;1330.33;891.12
 ; ;2015;Januar;1353.59;904.07
 ; ;2015;Julij;1386.39;920.68
 ;Kanal ob Soèi;;;;
 ; ;2007;Januar;1307.34;855.58
 ; ;2007;Julij;1497.08;959.45
 ; ;2008;Januar;1391.84;906.27
 ; ;2008;Julij;1478.98;940.40
 ; ;2009;Januar;1438.44;934.63
 ; ;2009;Julij;1541.72;990.53
 ; ;2010;Januar;1455.44;945.39
 ; ;2010;Julij;1491.11;966.74
 ; ;2011;Januar;1461.07;953.88
 ; ;2011;Julij;1528.50;991.34
 ; ;2012;Januar;1549.42;1002.96
 ; ;2012;Julij;1561.63;1014.78
 ; ;2013;Januar;1520.13;992.47
 ; ;2013;Julij;1428.10;946.20
 ; ;2014;Januar;1428.05;967.01
 ; ;2014;Julij;1476.56;979.59
 ; ;2015;Januar;1447.50;960.28
 ; ;2015;Julij;1470.55;975.20
 ;Kidrièevo;;;;
 ; ;2007;Januar;928.77;629.85
 ; ;2007;Julij;986.23;663.92
 ; ;2008;Januar;1081.92;730.85
 ; ;2008;Julij;1532.25;972.24
 ; ;2009;Januar;1075.77;734.20
 ; ;2009;Julij;1036.69;709.81
 ; ;2010;Januar;1027.67;705.97
 ; ;2010;Julij;1104.83;760.06
 ; ;2011;Januar;1071.90;738.25
 ; ;2011;Julij;1083.03;743.49
 ; ;2012;Januar;1141.78;780.08
 ; ;2012;Julij;1155.67;789.00
 ; ;2013;Januar;1219.17;828.76
 ; ;2013;Julij;1237.53;839.70
 ; ;2014;Januar;1197.90;815.30
 ; ;2014;Julij;1231.37;833.22
 ; ;2015;Januar;1231.63;836.57
 ; ;2015;Julij;1310.92;877.71
 ;Kobarid;;;;
 ; ;2007;Januar;1076.64;729.46
 ; ;2007;Julij;1114.96;752.41
 ; ;2008;Januar;1165.12;786.79
 ; ;2008;Julij;1226.23;818.43
 ; ;2009;Januar;1195.58;805.07
 ; ;2009;Julij;1238.71;828.99
 ; ;2010;Januar;1232.51;826.82
 ; ;2010;Julij;1253.44;850.49
 ; ;2011;Januar;1273.01;865.62
 ; ;2011;Julij;1296.65;877.74
 ; ;2012;Januar;1295.76;880.00
 ; ;2012;Julij;1260.80;860.28
 ; ;2013;Januar;1238.03;854.70
 ; ;2013;Julij;1267.36;875.12
 ; ;2014;Januar;1364.10;921.61
 ; ;2014;Julij;1331.37;911.96
 ; ;2015;Januar;1288.38;881.71
 ; ;2015;Julij;1308.13;895.53
 ;Kobilje;;;;
 ; ;2007;Januar;1389.25;931.35
 ; ;2007;Julij;1208.35;817.35
 ; ;2008;Januar;1135.74;776.40
 ; ;2008;Julij;1137.98;776.50
 ; ;2009;Januar;1206.36;813.50
 ; ;2009;Julij;1175.12;794.19
 ; ;2010;Januar;1133.12;780.12
 ; ;2010;Julij;1214.62;840.45
 ; ;2011;Januar;1227.38;846.86
 ; ;2011;Julij;1233.53;861.66
 ; ;2012;Januar;1247.80;870.44
 ; ;2012;Julij;1041.77;727.83
 ; ;2013;Januar;1134.93;773.71
 ; ;2013;Julij;1159.98;818.88
 ; ;2014;Januar;1153.80;808.78
 ; ;2014;Julij;1221.24;851.37
 ; ;2015;Januar;1294.73;897.15
 ; ;2015;Julij;1216.57;848.40
 ;Koèevje;;;;
 ; ;2007;Januar;1016.24;686.57
 ; ;2007;Julij;1044.58;702.78
 ; ;2008;Januar;1079.63;727.58
 ; ;2008;Julij;1128.93;758.37
 ; ;2009;Januar;1165.16;780.97
 ; ;2009;Julij;1190.43;795.86
 ; ;2010;Januar;1225.55;821.27
 ; ;2010;Julij;1269.76;850.07
 ; ;2011;Januar;1296.46;866.56
 ; ;2011;Julij;1270.73;852.24
 ; ;2012;Januar;1289.47;864.15
 ; ;2012;Julij;1270.81;853.39
 ; ;2013;Januar;1287.49;867.86
 ; ;2013;Julij;1303.09;878.31
 ; ;2014;Januar;1312.79;883.20
 ; ;2014;Julij;1286.96;866.45
 ; ;2015;Januar;1333.90;905.04
 ; ;2015;Julij;1311.80;880.95
 ;Komen;;;;
 ; ;2007;Januar;1139.02;769.42
 ; ;2007;Julij;1162.66;782.67
 ; ;2008;Januar;1224.99;822.86
 ; ;2008;Julij;1310.99;876.47
 ; ;2009;Januar;1216.75;819.79
 ; ;2009;Julij;1306.14;875.61
 ; ;2010;Januar;1279.88;862.70
 ; ;2010;Julij;1325.42;889.83
 ; ;2011;Januar;1307.28;883.41
 ; ;2011;Julij;1336.71;894.22
 ; ;2012;Januar;1282.92;868.48
 ; ;2012;Julij;1210.65;825.05
 ; ;2013;Januar;1225.35;839.01
 ; ;2013;Julij;1226.93;841.58
 ; ;2014;Januar;1234.12;841.03
 ; ;2014;Julij;1222.47;834.51
 ; ;2015;Januar;1205.99;823.93
 ; ;2015;Julij;1274.04;874.61
 ;Komenda;;;;
 ; ;2007;Januar;1014.93;662.08
 ; ;2007;Julij;1203.01;784.08
 ; ;2008;Januar;1273.06;829.36
 ; ;2008;Julij;1338.51;869.17
 ; ;2009;Januar;1346.27;864.47
 ; ;2009;Julij;1456.69;933.16
 ; ;2010;Januar;1539.29;974.80
 ; ;2010;Julij;1558.40;989.77
 ; ;2011;Januar;1544.73;985.90
 ; ;2011;Julij;1592.87;1016.67
 ; ;2012;Januar;1558.47;993.56
 ; ;2012;Julij;1551.14;994.95
 ; ;2013;Januar;1593.55;1022.05
 ; ;2013;Julij;1544.67;994.86
 ; ;2014;Januar;1553.87;997.76
 ; ;2014;Julij;1560.30;998.74
 ; ;2015;Januar;1670.12;1059.18
 ; ;2015;Julij;1608.59;1028.71
 ;Koper;;;;
 ; ;2007;Januar;1278.53;830.59
 ; ;2007;Julij;1311.82;849.58
 ; ;2008;Januar;1379.29;895.50
 ; ;2008;Julij;1431.43;921.94
 ; ;2009;Januar;1475.97;949.55
 ; ;2009;Julij;1527.64;979.69
 ; ;2010;Januar;1512.49;972.54
 ; ;2010;Julij;1527.84;982.96
 ; ;2011;Januar;1523.94;983.68
 ; ;2011;Julij;1580.83;1014.48
 ; ;2012;Januar;1569.04;1012.04
 ; ;2012;Julij;1561.91;1008.71
 ; ;2013;Januar;1548.44;1008.22
 ; ;2013;Julij;1572.87;1027.64
 ; ;2014;Januar;1595.92;1037.81
 ; ;2014;Julij;1592.40;1030.58
